;00394429003207;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 5 E 6;VILA MONUMENTO;1552000;SP;SAO PAULO;11 33826160;;;AJO.COMGAP@FAB.MIL.BR;5
;00394429003550;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 1;VILA MONUMENTO;1552000;SP;SAO PAULO;11 33826180;;;PROTOCOLO.DIRINFRASP@FAB.MIL.BR;5
;00394429003800;COMANDO DA AERONAUTICA;2;8411600;AVENIDA;BRAS LEME;2.594;;SANTANA;2022021;SP;SAO PAULO;011 2903290;;;prefaer_sp@uol.com.br;5
;00394429007547;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;BRAZ LEME;3258;;SANTANA;2022901;SP;SAO PAULO;;;;;5
;00394429008608;COMANDO DA AERONAUTICA;8;8422100;AVENIDA;D PEDRO I;100;;CAMBUCI;1552000;SP;SAO PAULO;;;;;5
;00394429008942;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1300;;SANTANA;2012021;SP;SAO PAULO;;;;;5
;00394429009400;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;WASHINGTON LUIS;S/N;AEROPORTO DE CONGONHA;2 ANDAR;8210040;SP;SAO PAULO;;;;;5
;00394429010688;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1400;SANTANA;SANTANA;2012021;SP;SAO PAULO;;;;;5
;00394429011650;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 3;VILA MONUMENTO;1552001;SP;SAO PAULO;11 22239300;;11 22239323;PROTOCOLO.CELOG@FAB.MIL.BR;5
;00394429015809;COMANDO DA AERONAUTICA;8;8422100;RUA;TEN ROCHA;387;;SANTANA;2022110;SP;SAO PAULO;;;;;5
;00394429016961;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 1;VILA MONUMENTO;1552000;SP;SAO PAULO;11 33826108;;21 21017871;PROTOCOLO.DTI@FAB.MIL.BR;5
;00394429019804;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1300;;SANTANA;2012021;SP;SAO PAULO;11 22249908;11 22249900;;CHEFIA.GAPSP@FAB.MIL.BR;5
;00394429023070;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;;VILA MONUMENTO;1552000;SP;SAO PAULO;11 33826189;;;CEPE@FAB.MIL.BR;5
;00394437003504;MINISTERIO DAS COMUNICACOES;2;8411600;RUA;MERGENTHALER;592;BLOCO 1 MZNINO;VILA LEOPOLDINA;5311900;SP;SAO PAULO;11 31010123;;11 31018680;;5
;00394445001418;MINISTERIO DA EDUCACAO;2;8411600;RUA;GAL JULIO MARC SALGADO;234;MEC;CAMPOS ELISEOS;1201020;SP;SAO PAULO;;;;;5
;00394445011219;MINISTERIO DA EDUCACAO;8;8411600;RUA;BOTUCATU;720;;VILA CLEMENTINO;4023062;SP;SAO PAULO;;;;;5
;00394445018493;MINISTERIO DA EDUCACAO;8;8411600;RUA;PEDRO VICENTE;625;;CANINDE;1109010;SP;SAO PAULO;;;;;5
;00394445018655;MINISTERIO DA EDUCACAO;8;8411600;RUA;RODOLFO MIRANDA;636;;CENTRO;1121010;SP;SAO PAULO;;;;;5
;00394445052837;MINISTERIO DA EDUCACAO;8;8411600;RUA;ARAUJO;124;;VILA BUARQUE;1220020;SP;SAO PAULO;;;;;5
;00394452014074;COMANDO DO EXERCITO;8;8422100;RUA;ALFREDO PUJOL;681;;SANTANA;2017011;SP;SAO PAULO;;;;;5
;00394452014589;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;1524000;SP;SAO PAULO;;;;;5
;00394452019033;COMANDO DO EXERCITO;8;8422100;AVENIDA;SGTO MARIO KOZEL FILHO;222;;IBIRAPUERA;8210040;SP;SAO PAULO;;;;;5
;00394452020805;COMANDO DO EXERCITO;8;8422100;RUA;MANUEL DA NOBREGA;887;;JD PAULISTA;4001084;SP;SAO PAULO;;;;;5
;00394452022174;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;1524000;SP;SAO PAULO;;;;;5
;00394452023570;COMANDO DO EXERCITO;8;8422100;RUA;ABILIO SOARES;1054;;IBIRAPUERA;4005003;SP;SAO PAULO;;;;;5
;00394452031327;COMANDO DO EXERCITO;8;8422100;RUA;MANUEL DA NOBREGA;887;;JD PAULISTA;8210040;SP;SAO PAULO;;;;;5
;00394452032137;COMANDO DO EXERCITO;8;8422100;AVENIDA;RAIMUNDO P DE MAGALHAES;213;;VILA ANASTACIO;8210040;SP;SAO PAULO;;;;;5
;00394452032560;COMANDO DO EXERCITO;8;8422100;AVENIDA;RAIMUNDO P DE MAGALHAES;147;;LAPA;5092040;SP;SAO PAULO;;;;;5
;00394452038925;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;1524000;SP;SAO PAULO;;;;;5
;00394452040407;COMANDO DO EXERCITO;8;8422100;RUA;INDEPENDENCIA;632;;CAMBUCI;8210040;SP;SAO PAULO;;;;;5
;00394452041047;COMANDO DO EXERCITO;2;8422100;RUA;MANOEL DA NOBREGA;1015;;VILA MARIANA;4001084;SP;SAO PAULO;11 38857871;;;;5
;00394452043686;COMANDO DO EXERCITO;8;8422100;AVENIDA;SARGENTO MARIO KOZEL FILHO;222;;PARAISO;4005903;SP;SAO PAULO;;;;;5
;00394452053568;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;1524000;SP;SAO PAULO;;;;;5
;00394452056079;COMANDO DO EXERCITO;8;8422100;RUA;MANOEL DA NOBREGA;1015;;VILA MARIANA;4001084;SP;SAO PAULO;11 38857871;;;;5
;00394452056583;COMANDO DO EXERCITO;1;8422100;RUA;INDEPENDENCIA;632;;CAMBUCI;1524000;SP;SAO PAULO;;;;;5
;00394460002438;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;ANDAR 19 SALA 1904;LUZ;1031906;SP;SAO PAULO;11 21132707;11 21132953;11 21132708;gra.sp.gra@fazenda.gov.br;5
;00394460011771;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;11 ANDAR;CENTRO;1007030;SP;SAO PAULO;;;;;5
;00394460011852;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;7 ANDAR;CENTRO;1007030;SP;SAO PAULO;;;;;5
;00394460018350;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;14 ANDAR;CENTRO;1007030;SP;SAO PAULO;;;;;5
;00394460020258;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;13 ANDAR;CENTRO;1007030;SP;SAO PAULO;;;;;5
;00394460022030;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;17 ANDAR S 1703;CENTRO;1007030;SP;SAO PAULO;;;;;5
;00394460026612;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;ANDAR 4;CENTRO;1031001;SP;SAO PAULO;11 32282773;;;;5
;00394460030997;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;14 ANDAR;CENTRO;1031001;SP;SAO PAULO;;;;;5
;00394460034801;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;CELSO GARCIA;3580;;TATUAPE;3064000;SP;SAO PAULO;11 21129852;;;;5
;00394460034984;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;6 ANDAR;CENTRO;1031001;SP;SAO PAULO;;;;;5
;00394460035018;MINISTERIO DA ECONOMIA;2;8411600;RUA;TEIXEIRA DA SILVA;217;10 ANDAR;BELA VISTA;4002010;SP;SAO PAULO;;;;;5
;00394460035107;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PACAEMBU;715;"2 ANDAR ALA ""A""";PACAEMBU;8210040;SP;SAO PAULO;;;;;5
;00394460036090;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;17 AND SALA 1703;LUZ;1007030;SP;SAO PAULO;;;;;5
;00394460037223;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;6 ANDAR SALA 604;LUZ;1031001;SP;SAO PAULO;;;;;5
;00394460043622;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;5 ANDAR - SALA 503;LUZ;1031001;SP;SAO PAULO;11 2277610;;11 2277610;;5
;00394460045404;MINISTERIO DA ECONOMIA;2;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;1309001;SP;SAO PAULO;11 37976034;;11 2279400;;5
;00394460045676;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PACAEMBU;715;ANDAR 5 SALA 512;SANTA CECILIA;1234001;SP;SAO PAULO;11 21129402;;;;5
;00394460047610;MINISTERIO DA ECONOMIA;8;8411600;RUA;NOVO HORIZONTE;78;;HIGIENOPOLIS;1244020;SP;SAO PAULO;11 21129280;;11 21129346;;5
;00394460048004;MINISTERIO DA ECONOMIA;8;8411600;RUA;AVANHANDAVA;55;ANDAR 3;BELA VISTA;1306001;SP;SAO PAULO;11 21129086;11 21129310;11 21129101;;5
;00394460052702;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;CELSO GARCIA;3580;ANDAR 6;TATUAPE;3064000;SP;SAO PAULO;11 21129924;;;;5
;00394460053938;MINISTERIO DA ECONOMIA;8;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;1309001;SP;SAO PAULO;11 31473791;;;;5
;00394460055124;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA 733;733;"ANDAR: 12; SALA: 1238;";CENTRO;1031905;SP;SAO PAULO;61 34126671;61 34123838;61 34123680;CNPJ.DF.SPOA@FAZENDA.GOV.BR;5
;00394494004042;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8424800;RUA;HUGO D'ANTOLA;95;;LAPA;5038090;SP;SAO PAULO;;;;;5
;00394494006096;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;8;8411600;RUA;PEIXOTO GOMIDE;768;5 ANDAR;CERQUEIRA CESAR;1409000;SP;SAO PAULO;;;;;5
;00394494006410;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8411600;AVENIDA;RIO BRANCO;285;2 ANDAR;CENTRO;1205000;SP;SAO PAULO;;;;;5
;00394494011251;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8424800;RUA;CIRO SOARES DE ALMEIDA;150;;JD ANDARAI;2167000;SP;SAO PAULO;11 27952300;;;;5
;00394502008633;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR MELLO DE MORAES;2231;;BUTANTA;5508030;SP;SAO PAULO;;;;;5
;00394502023004;COMANDO DA MARINHA;8;8422100;AVENIDA;PROFESSOR LINEU PRESTES;2468;;BUTANTA;5508000;SP;SAO PAULO;;;;;5
;00394502045598;COMANDO DA MARINHA;2;8411600;RUA;SENA MADUREIRA;1055;;VILA CLEMENTINO;4022002;SP;SAO PAULO;;;;;5
;00394502045830;COMANDO DA MARINHA;2;8411600;RUA;SENA MADUREIRA;1055;;VILA CLEMENTINO;4022002;SP;SAO PAULO;;;;;5
;00394502052888;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR LINEU PRESTES;2468;;BUTANTA;5508000;SP;SAO PAULO;11 39147931;;;DDNM@MARINHA.MIL.BR;5
;00394502053000;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR LINEU PRESTES;SN;CIDADE UNIVERSITARIA;BUTANTA;5508000;SP;SAO PAULO;11 39147962;11 38177343;11 38177343;CDS.SECOM@MARINHA.MIL.BR;5
;00396895002845;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;2;8411600;RUA;13 DE MAIO;1558;;BELA VISTA;1327002;SP;SAO PAULO;11 32846422;21 32846044;11 32885294;seof-sp@agricultura.gov.br;5
;00401377000152;CREATO CONSULTORIA EM AGROPECUARIA S/C LTDA;8;8411600;RUA;SOARES DE FARIA;174;;JARDIM JABAQUARA;4343100;SP;SAO PAULO;;;;;5
;00402552000550;COMISSAO NACIONAL DE ENERGIA NUCLEAR;2;8413200;TRAVESSA;R;400;CIDADE UNIVERSITRIA;BUTANTA;5508170;SP;SAO PAULO;11 31339056;11 31339060;11 38169283;GFC@IPEN.BR;5
;00414607002080;TRIBUNAL DE CONTAS DA UNIAO;2;8411600;AVENIDA;PAULISTA;1842;ANDAR 25 - TORRE NORTE;CERQUEIRA CESAR;1310923;SP;SAO PAULO;11 31452600;;;secex-sp@tcu.gov.br;5
;00444232002506;INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL;8;8422100;RUA;SAO JOAQUIM;329;;LIBERDADE;1508001;SP;SAO PAULO;;;;;5
;00484248000175;BRASIMPEX ASSESS E CONSULTORIA EM COM EXTERIOR LTDA;4;8421300;RUA;DO SIMBOLO;110;APT 81 BLOCO 02 EDIF LAS PALMAS;JARDIM AMPLIACAO;5713570;SP;SAO PAULO;11 98066985;;;carlossaito2000@hotmail.com;5
;00489828003170;MINISTERIO DO PLANEJAMENTO, DESENVOLVIMENTO E GESTAO - MPDG;2;8411600;AVENIDA;PRESTES MAIA;733;13. ANDAR;LUZ;1031900;SP;SAO PAULO;11 2272868;;11 2274127;grpugabsp@spu.planejamento.gov.br;5
;00497552000904;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BOA VISTA;1317001;SP;SAO PAULO;;;;;5
;00497552001048;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BELA VISTA;1317001;SP;SAO PAULO;;;;;5
;00497552001129;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BOA VISTA;1317001;SP;SAO PAULO;;;;;5
;00535428000139;MARY COMPANY EMPREENDIMENTOS IMOBILIARIOS LTDA;8;8411600;RUA;DR. FAUSTO FERRAZ;150;;BELA VISTA;1333030;SP;SAO PAULO;;;;;5
;00576544000104;UTIL UNIAO TRABALHISTA PARA INTEGRACAO LATINO AMERICANA;8;8430200;RUA;CEL XAVIER DE TOLEDO;161;SALA 602 PARTE;CENTRO;1037001;SP;SAO PAULO;;;;;5
;00628131001351;FUNDACAO ULYSSES GUIMARAES;8;8412400;RUA;MANOEL DA NOBREGA;1486;;IBIRAPUERA;4001004;SP;SAO PAULO;61 33255510;61 33255511;;fug@fugpmdb.org.br;5
;00649366000196;ASSOCIACAO DE MOVIMENTO DE MORADIA POPULAR CASA NOVA;2;8430200;RUA;DR. JOSE DE SA;172;;JARDIM INTERNACIONAL;4756050;SP;SAO PAULO;11 32665874;11 30630221;11 32665874;;5
;00662270001130;INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.;2;8411600;RUA;SANTA CRUZ;1922;;VILA GUMERCINDO;4122002;SP;SAO PAULO;11 35812000;;11 35812000;gabinete-ipem@ipem.sp.gov.br;5
;00697722000309;CONSELHO FEDERAL DE FONOAUDIOLOGIA;8;8411600;RUA;PROF HORACIO BERLINCK;600;;BUTANTA;5505040;SP;SAO PAULO;;;;;5
;00720532000284;CONSELHO FEDERAL DE BIOLOGIA;8;8430200;RUA;LEANDRO DUPRE;204;SL 104 10 ANDAR;VL CLEMENTINO;4025010;SP;SAO PAULO;;;;;5
;00774155000185;FRIGORIFICO PAIAGUAS LTDA;4;8411600;AVENIDA;ANTONELO DA MESSINA;671;SALA 1;VILA PAULISTANA;2318010;SP;SAO PAULO;;;;;5
;00820991000159;DAMIANI SERVICOS S/C LTDA;4;8424800;RUA;EVANS;681;;VL ESPERANCA;3648020;SP;SAO PAULO;;;;;5
;00827739000171;AGROPECUS ASSESSORIA AGROPECUARIA S/C LTDA;8;8411600;ALAMEDA;CAMPINAS;696;3 AND SALA 31;JD PAULISTA;1404001;SP;SAO PAULO;;;;;5
;00841341000190;GUAICAO COMERCIAL AGRO PECUARIA LTDA;4;8411600;RUA;GUAICURUS;429;;LAPA;5033000;SP;SAO PAULO;;;;;5
;00886043000116;CARTORIO DO REG CIVIL DAS PES NATURAIS 38 SUBDISTRITO;2;8411600;AVENIDA;MELCHERT;439;;VILA MATILDE;3508000;SP;SAO PAULO;;;;;5
;00990196000109;OFICIAL DE REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIAO DE NOTAS DO 30º SUBDISTRITO - IBIRAPUERA DA COMARCA DA CAPITAL;2;8411600;AVENIDA;PADRE ANTONIO JOSE DOS SANTOS;1572;;CIDADE MONCOES;4563004;SP;SAO PAULO;;;;;5
;01060866000150;BOMBEIRO PREVENCAO CONTRA INCENDIO LTDA;8;8422100;RUA;MARECHAL XAVIER DA CAMARA;21;CONJUNTO 24;LIMAO LAPA;2517190;SP;SAO PAULO;011 8574471;;011 8574471;;5
;01079197000169;DAMP CORRETORA DE SEGURO DE VIDA SC LTDA;8;8430200;RUA;BR DE ITAPETININGA;88;2 AND CJ 223;CENTRO;1042020;SP;SAO PAULO;;;;;5
;01090223000150;COOPERATIVA HABITACIONAL DOS FUNC PUBL EST DE S PAULO;4;8411600;RUA;CEL XAVIER DE TOLEDO;210;7 CJ 71;CENTRO;1048000;SP;SAO PAULO;;;;;5
;01092180000141;SOS FARIA SEGURANCA E BUSCAS DE AFOGADOS S/C LTDA;8;8422100;RUA;PLACIDO BARBOSA;50;A;SAO MATHEUS;8340550;SP;SAO PAULO;;;;;5
;01106971000183;UNICOOP COOPERATIVA PREST SERV DO ESTADO S PAULO LTDA;8;8411600;RUA;AZEVEDO MACEDO;70;APTO 41;VL MARIANA;4013060;SP;SAO PAULO;;;;;5
;01172003000175;SANTOS & AZEVEDO CORRETORA DE SEGURO DE VIDA S/C LTDA;8;8430200;RUA;BARRA DO SIRINHAEM;81;;JD GUARANI;2851040;SP;SAO PAULO;;;;;5
;01175497000575;AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR;2;8411600;AVENIDA;PRESTES MAIA;733;"EDIF: MINISTERIO DA FAZEND; : 20 ANDAR - LUZ;";CENTRO;1031001;SP;SAO PAULO;11 21737900;;11 32280707;SESP@ABIN.GOV.BR;5
;01215069000103;MOVIMENTO DE PREVENCAO AOS RISCOS URBANOS';8;8411600;RUA;OSORIO DUQUE ESTRADA;35;;PARAISO;4001120;SP;SAO PAULO;;;;;5
;01263896001217;MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES;2;8411600;RUA;TRAIPU;423;;PERDIZES;1235000;SP;SAO PAULO;;;;;5
;01264142002334;MINISTERIO DA CULTURA;2;8411600;RUA;CAPITAO MACEDO;580;;VL CLEMENTINO;4021020;SP;SAO PAULO;11 50843366;;11 59081096;josiane.adm@cinemateca.gov.br;5
;01296342000597;AGROPECUARIA POTRILLO LTDA.;8;8411600;RUA;PE ADELINO;941;47;BELENZINHO;3303010;SP;SAO PAULO;;;;;5
;01302779000162;EMPRESA BRASILEIRA DE PRIVATIZACOES LTDA;8;8411600;RUA;ECA DE QUEIROZ;346;;VL MARIANA;4011031;SP;SAO PAULO;;;;;5
;01312246000161;CENTRO DE ASSISTENCIA SOCIAL, ENSINO E CIDADANIA - MARIA LUIZA DE JESUS;2;8412400;RUA;CLEMENTINA CARDOSO DA SILVA;600;;PARADA DE TAIPAS;2938000;SP;SAO PAULO;;;;;5
;01398993000164;AGUIAR & WELTON S/C LTDA;8;8430200;AVENIDA;CUPECE;3383;CONJ 02;CIDADE ADEMAR;4365001;SP;SAO PAULO;;;;;5
;01409713000257;SECRETARIA DE ESTADO DE INDUSTRIA E COMERCIO;8;8411600;RUA;HENRIQUE MARTINS;611;;JARDIM PAULISTA;1435010;SP;SAO PAULO;;;;;5
;01468760000190;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;;RIACHUELO;115;;CENTRO;1007904;SP;SAO PAULO;11 31199436;;11 31199438;;5
;01468760000271;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;RUA;RIACHUELO 115;115;"ANDAR: 6;";SE;1007904;SP;SAO PAULO;11 31199864;11 31199481;;TRIBUTOS.FUNDOS@MP.SP.GOV.BR;5
;01468760000352;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;RUA;RIACHUELO 115;115;;SE;1007904;SP;SAO PAULO;11 31199481;11 31195864;;TRIBUTOS@MPSP.MP.BR;5
;01506414000150;PROJETO LITERARIO MOSAICO;4;8412400;RUA;MARTINIANO DE CARVALHO;880;CONJUNTO 56;LIBERDADE;1321000;SP;SAO PAULO;;;;;5
;01519408000137;CENTRO NACIONAL DE ESTUDOS E DEFESA DO CONSUMIDOR;8;8422100;RUA;ALFREDO PUJOL;829;;SANTANA;2017011;SP;SAO PAULO;;;;;5
;01596401000119;COMPANHIA PAULISTA DE ADMINISTRACAO DE ATIVOS CPA;8;8411600;AVENIDA;RANGEL PESTANA;300;6 ANDAR;CENTRO;1017000;SP;SAO PAULO;;;;;5
;01649316000171;SEG POLI SERV. DE ASSIST. AO VEIC.E INVESTIGACOES S/C L;8;8411600;RUA;SETE DE ABRIL;235;5 AND COJN.508;REPUBLICA;1043000;SP;SAO PAULO;;;;;5
;01703254000139;SERVICO REGISTRAL DO 15@ SUBDISTRITO BOM RETIRO;2;8411600;RUA;PRATES;539;1 AND;BOM RETIRO;1121000;SP;SAO PAULO;;;;;5
;01775686000155;VERUM INSTITUTO DE ESTUDOS E PESQUISAS DO DIREITO E DO;8;8411600;RUA;TAMANDARE;1060;;ACLIMACAO;1525000;SP;SAO PAULO;;;;;5
;01824823000102;CENTRO DE ESTUDOS ARMENIO CRESTANA;4;8412400;AVENIDA;FRANCISCO MATARAZZO;74;7. ANDAR;PERDIZES;5001000;SP;SAO PAULO;011 8256618;;011 8250058;;5
;01833157000160;TEOR NOBRE ANALISES LTDA.;2;8413200;RUA;JOAO BATISTA ALVES DA SILVA;41;;VILA GUILHERME;2067050;SP;SAO PAULO;011 69060197;;;;5
;02030715000201;AGENCIA NACIONAL DE TELECOMUNICACOES;2;8413200;RUA;VERGUEIRO;3073;PREDIO;VILA MARIANA;4101300;SP;SAO PAULO;011 55768800;;011 55768889;anatel@gov.br;5
;02417398000191;DELEGACIA DA RECEITA FEDERAL DO BRASIL DE ADMINISTRACAO TRIBUTARIA DE SAO PAULO (SP);8;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;1309001;SP;SAO PAULO;11 37976034;;011 2279400;;5
;02417399000136;DELEGACIA ESPECIAL DE INSTITUICOES FINANCEIRAS EM SAO PAULO;8;8411600;RUA;AVANHANDAVA;55;ANDAR 3;BELA VISTA;1306001;SP;SAO PAULO;11 21129086;11 21129310;11 21129101;;5
;02444334000180;DELEGACIA ESPECIAL DE ASSUNTOS INTERNACIONAIS EM SAO PAULO;8;8411600;RUA;AVANHANDAVA;55;ANDAR 10;BELA VISTA;1306001;SP;SAO PAULO;11 21129340;11 21129280;11 21129346;luiz.arthuso@receita.fazenda.gov.br;5
;02509491000207;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;8;8411600;AVENIDA;FARIA LIMA;2179;2 ANDAR;JARDIM PAULISTANO;1452000;SP;SAO PAULO;118160555;;118670533;;5
;02513048000129;INSTITUTO DE PESQUISAS E ESTUDOS SOBRE A PROBLEMATICA DO DESENVOLVIMENTO METROPOLITANO.;8;8411600;RUA;MONTE ALEGRE;523;SALA 82;PERDIZES;5014000;SP;SAO PAULO;011 38625534;;011 38625534;AMADEIRA@STI.COM.BR.;5
;02538438000153;AGENCIA REGULADORA DE SANEAMENTO E ENERGIA DO ESTADO DE SAO PAULO - ARSESP;2;8411600;AVENIDA;PAULISTA;2313;": 1 AO 4 ANDAR;";BELA VISTA;1311300;SP;SAO PAULO;11 32935126;;011 32935114;JYALENTI@SP.GOV.BR;5
;02725966000111;MULTA SERVICE - SERVICO DE RECURSOS DE MULTAS S/C LTDA.;4;8422100;RUA;VIRADOURO;63;2 ANDAR CONJ 21;ITAIM BIBI;4538110;SP;SAO PAULO;;;;;5
;02950890000128;INSTITUTO GRUPO CIDADANIA PESQUISAS, PROJETOS E INTERVENCAO;4;8412400;RUA;CANTAGALO;357;;TATUAPE;3319000;SP;SAO PAULO;011 61913718;;011 61913718;CIDADANIA@OPERAMAIL.COM;5
