;381056000000;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;2;8411600;RUA;LOEFGREN;2225;;VILA CLEMENTINO;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;D PEDRO I;100;;CAMBUCI;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 4;VILA MONUMENTO;SP;SAO PAULO;11 33825281;;;PROTOCOLO.DIRMAB@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 5 E 6;VILA MONUMENTO;SP;SAO PAULO;11 33826160;;;AJO.COMGAP@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 1;VILA MONUMENTO;SP;SAO PAULO;11 33826180;;;PROTOCOLO.DIRINFRASP@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;2;8411600;AVENIDA;BRAS LEME;2.594;;SANTANA;SP;SAO PAULO;011 2903290;;;prefaer_sp@uol.com.br;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;BRAZ LEME;3258;;SANTANA;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;8;8422100;AVENIDA;D PEDRO I;100;;CAMBUCI;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1300;;SANTANA;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;WASHINGTON LUIS;S/N;AEROPORTO DE CONGONHA;2 ANDAR;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1400;SANTANA;SANTANA;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 3;VILA MONUMENTO;SP;SAO PAULO;11 22239300;;11 22239323;PROTOCOLO.CELOG@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;8;8422100;RUA;TEN ROCHA;387;;SANTANA;SP;SAO PAULO;;;;;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;ANDAR 1;VILA MONUMENTO;SP;SAO PAULO;11 33826108;;21 21017871;PROTOCOLO.DTI@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;OLAVO FONTOURA;1300;;SANTANA;SP;SAO PAULO;11 22249908;11 22249900;;CHEFIA.GAPSP@FAB.MIL.BR;5
;394429000000;COMANDO DA AERONAUTICA;2;8422100;AVENIDA;DOM PEDRO I;100;;VILA MONUMENTO;SP;SAO PAULO;11 33826189;;;CEPE@FAB.MIL.BR;5
;394437000000;MINISTERIO DAS COMUNICACOES;2;8411600;RUA;MERGENTHALER;592;BLOCO 1 MZNINO;VILA LEOPOLDINA;SP;SAO PAULO;11 31010123;;11 31018680;;5
;394445000000;MINISTERIO DA EDUCACAO;2;8411600;RUA;GAL JULIO MARC SALGADO;234;MEC;CAMPOS ELISEOS;SP;SAO PAULO;;;;;5
;394445000000;MINISTERIO DA EDUCACAO;8;8411600;RUA;BOTUCATU;720;;VILA CLEMENTINO;SP;SAO PAULO;;;;;5
;394445000000;MINISTERIO DA EDUCACAO;8;8411600;RUA;PEDRO VICENTE;625;;CANINDE;SP;SAO PAULO;;;;;5
;394445000000;MINISTERIO DA EDUCACAO;8;8411600;RUA;RODOLFO MIRANDA;636;;CENTRO;SP;SAO PAULO;;;;;5
;394445000000;MINISTERIO DA EDUCACAO;8;8411600;RUA;ARAUJO;124;;VILA BUARQUE;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;ALFREDO PUJOL;681;;SANTANA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;AVENIDA;SGTO MARIO KOZEL FILHO;222;;IBIRAPUERA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;MANUEL DA NOBREGA;887;;JD PAULISTA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;ABILIO SOARES;1054;;IBIRAPUERA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;MANUEL DA NOBREGA;887;;JD PAULISTA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;AVENIDA;RAIMUNDO P DE MAGALHAES;213;;VILA ANASTACIO;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;AVENIDA;RAIMUNDO P DE MAGALHAES;147;;LAPA;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;2;8422100;RUA;MANOEL DA NOBREGA;1015;;VILA MARIANA;SP;SAO PAULO;11 38857871;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;AVENIDA;SARGENTO MARIO KOZEL FILHO;222;;PARAISO;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;DA INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394452000000;COMANDO DO EXERCITO;8;8422100;RUA;MANOEL DA NOBREGA;1015;;VILA MARIANA;SP;SAO PAULO;11 38857871;;;;5
;394452000000;COMANDO DO EXERCITO;1;8422100;RUA;INDEPENDENCIA;632;;CAMBUCI;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;ANDAR 19 SALA 1904;LUZ;SP;SAO PAULO;11 21132707;11 21132953;11 21132708;gra.sp.gra@fazenda.gov.br;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;11 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;7 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;14 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;13 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;17 ANDAR S 1703;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;ANDAR 4;CENTRO;SP;SAO PAULO;11 32282773;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;14 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;CELSO GARCIA;3580;;TATUAPE;SP;SAO PAULO;11 21129852;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;6 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;RUA;TEIXEIRA DA SILVA;217;10 ANDAR;BELA VISTA;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PACAEMBU;715;"2 ANDAR ALA ""A""";PACAEMBU;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA;733;17 AND SALA 1703;LUZ;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;6 ANDAR SALA 604;LUZ;SP;SAO PAULO;;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;AVENIDA;PRESTES MAIA;733;5 ANDAR - SALA 503;LUZ;SP;SAO PAULO;11 2277610;;11 2277610;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;SP;SAO PAULO;11 37976034;;11 2279400;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PACAEMBU;715;ANDAR 5 SALA 512;SANTA CECILIA;SP;SAO PAULO;11 21129402;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;RUA;NOVO HORIZONTE;78;;HIGIENOPOLIS;SP;SAO PAULO;11 21129280;;11 21129346;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;RUA;AVANHANDAVA;55;ANDAR 3;BELA VISTA;SP;SAO PAULO;11 21129086;11 21129310;11 21129101;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;CELSO GARCIA;3580;ANDAR 6;TATUAPE;SP;SAO PAULO;11 21129924;;;;5
;394460000000;MINISTERIO DA ECONOMIA;8;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;SP;SAO PAULO;11 31473791;;;;5
;394460000000;MINISTERIO DA ECONOMIA;2;8411600;AVENIDA;PRESTES MAIA 733;733;"ANDAR: 12; SALA: 1238;";CENTRO;SP;SAO PAULO;61 34126671;61 34123838;61 34123680;CNPJ.DF.SPOA@FAZENDA.GOV.BR;5
;394494000000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8424800;RUA;HUGO D'ANTOLA;95;;LAPA;SP;SAO PAULO;;;;;5
;394494000000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;8;8411600;RUA;PEIXOTO GOMIDE;768;5 ANDAR;CERQUEIRA CESAR;SP;SAO PAULO;;;;;5
;394494000000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8411600;AVENIDA;RIO BRANCO;285;2 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;394494000000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;2;8424800;RUA;CIRO SOARES DE ALMEIDA;150;;JD ANDARAI;SP;SAO PAULO;11 27952300;;;;5
;394502000000;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR MELLO DE MORAES;2231;;BUTANTA;SP;SAO PAULO;;;;;5
;394502000000;COMANDO DA MARINHA;8;8422100;AVENIDA;PROFESSOR LINEU PRESTES;2468;;BUTANTA;SP;SAO PAULO;;;;;5
;394502000000;COMANDO DA MARINHA;2;8411600;RUA;SENA MADUREIRA;1055;;VILA CLEMENTINO;SP;SAO PAULO;;;;;5
;394502000000;COMANDO DA MARINHA;2;8411600;RUA;SENA MADUREIRA;1055;;VILA CLEMENTINO;SP;SAO PAULO;;;;;5
;394502000000;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR LINEU PRESTES;2468;;BUTANTA;SP;SAO PAULO;11 39147931;;;DDNM@MARINHA.MIL.BR;5
;394502000000;COMANDO DA MARINHA;2;8422100;AVENIDA;PROFESSOR LINEU PRESTES;SN;CIDADE UNIVERSITARIA;BUTANTA;SP;SAO PAULO;11 39147962;11 38177343;11 38177343;CDS.SECOM@MARINHA.MIL.BR;5
;396895000000;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;2;8411600;RUA;13 DE MAIO;1558;;BELA VISTA;SP;SAO PAULO;11 32846422;21 32846044;11 32885294;seof-sp@agricultura.gov.br;5
;401377000000;CREATO CONSULTORIA EM AGROPECUARIA S/C LTDA;8;8411600;RUA;SOARES DE FARIA;174;;JARDIM JABAQUARA;SP;SAO PAULO;;;;;5
;402552000000;COMISSAO NACIONAL DE ENERGIA NUCLEAR;2;8413200;TRAVESSA;R;400;CIDADE UNIVERSITRIA;BUTANTA;SP;SAO PAULO;11 31339056;11 31339060;11 38169283;GFC@IPEN.BR;5
;414607000000;TRIBUNAL DE CONTAS DA UNIAO;2;8411600;AVENIDA;PAULISTA;1842;ANDAR 25 - TORRE NORTE;CERQUEIRA CESAR;SP;SAO PAULO;11 31452600;;;secex-sp@tcu.gov.br;5
;444232000000;INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL;8;8422100;RUA;SAO JOAQUIM;329;;LIBERDADE;SP;SAO PAULO;;;;;5
;484248000000;BRASIMPEX ASSESS E CONSULTORIA EM COM EXTERIOR LTDA;4;8421300;RUA;DO SIMBOLO;110;APT 81 BLOCO 02 EDIF LAS PALMAS;JARDIM AMPLIACAO;SP;SAO PAULO;11 98066985;;;carlossaito2000@hotmail.com;5
;489828000000;MINISTERIO DO PLANEJAMENTO, DESENVOLVIMENTO E GESTAO - MPDG;2;8411600;AVENIDA;PRESTES MAIA;733;13. ANDAR;LUZ;SP;SAO PAULO;11 2272868;;11 2274127;grpugabsp@spu.planejamento.gov.br;5
;497552000000;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BOA VISTA;SP;SAO PAULO;;;;;5
;497552000000;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BELA VISTA;SP;SAO PAULO;;;;;5
;497552000000;AUDITORIAS DA JUSTICA MILITAR;2;8422100;AVENIDA;BRIG LUIS ANTONIO;1249;;BOA VISTA;SP;SAO PAULO;;;;;5
;535428000000;MARY COMPANY EMPREENDIMENTOS IMOBILIARIOS LTDA;8;8411600;RUA;DR. FAUSTO FERRAZ;150;;BELA VISTA;SP;SAO PAULO;;;;;5
;576544000000;UTIL UNIAO TRABALHISTA PARA INTEGRACAO LATINO AMERICANA;8;8430200;RUA;CEL XAVIER DE TOLEDO;161;SALA 602 PARTE;CENTRO;SP;SAO PAULO;;;;;5
;628131000000;FUNDACAO ULYSSES GUIMARAES;8;8412400;RUA;MANOEL DA NOBREGA;1486;;IBIRAPUERA;SP;SAO PAULO;61 33255510;61 33255511;;fug@fugpmdb.org.br;5
;649366000000;ASSOCIACAO DE MOVIMENTO DE MORADIA POPULAR CASA NOVA;2;8430200;RUA;DR. JOSE DE SA;172;;JARDIM INTERNACIONAL;SP;SAO PAULO;11 32665874;11 30630221;11 32665874;;5
;662270000000;INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.;2;8411600;RUA;SANTA CRUZ;1922;;VILA GUMERCINDO;SP;SAO PAULO;11 35812000;;11 35812000;gabinete-ipem@ipem.sp.gov.br;5
;697722000000;CONSELHO FEDERAL DE FONOAUDIOLOGIA;8;8411600;RUA;PROF HORACIO BERLINCK;600;;BUTANTA;SP;SAO PAULO;;;;;5
;720532000000;CONSELHO FEDERAL DE BIOLOGIA;8;8430200;RUA;LEANDRO DUPRE;204;SL 104 10 ANDAR;VL CLEMENTINO;SP;SAO PAULO;;;;;5
;774155000000;FRIGORIFICO PAIAGUAS LTDA;4;8411600;AVENIDA;ANTONELO DA MESSINA;671;SALA 1;VILA PAULISTANA;SP;SAO PAULO;;;;;5
;820991000000;DAMIANI SERVICOS S/C LTDA;4;8424800;RUA;EVANS;681;;VL ESPERANCA;SP;SAO PAULO;;;;;5
;827739000000;AGROPECUS ASSESSORIA AGROPECUARIA S/C LTDA;8;8411600;ALAMEDA;CAMPINAS;696;3 AND SALA 31;JD PAULISTA;SP;SAO PAULO;;;;;5
;841341000000;GUAICAO COMERCIAL AGRO PECUARIA LTDA;4;8411600;RUA;GUAICURUS;429;;LAPA;SP;SAO PAULO;;;;;5
;886043000000;CARTORIO DO REG CIVIL DAS PES NATURAIS 38 SUBDISTRITO;2;8411600;AVENIDA;MELCHERT;439;;VILA MATILDE;SP;SAO PAULO;;;;;5
;990196000000;OFICIAL DE REGISTRO CIVIL DAS PESSOAS NATURAIS E TABELIAO DE NOTAS DO 30º SUBDISTRITO - IBIRAPUERA DA COMARCA DA CAPITAL;2;8411600;AVENIDA;PADRE ANTONIO JOSE DOS SANTOS;1572;;CIDADE MONCOES;SP;SAO PAULO;;;;;5
;1060870000000;BOMBEIRO PREVENCAO CONTRA INCENDIO LTDA;8;8422100;RUA;MARECHAL XAVIER DA CAMARA;21;CONJUNTO 24;LIMAO LAPA;SP;SAO PAULO;011 8574471;;011 8574471;;5
;1079200000000;DAMP CORRETORA DE SEGURO DE VIDA SC LTDA;8;8430200;RUA;BR DE ITAPETININGA;88;2 AND CJ 223;CENTRO;SP;SAO PAULO;;;;;5
;1090220000000;COOPERATIVA HABITACIONAL DOS FUNC PUBL EST DE S PAULO;4;8411600;RUA;CEL XAVIER DE TOLEDO;210;7 CJ 71;CENTRO;SP;SAO PAULO;;;;;5
;1092180000000;SOS FARIA SEGURANCA E BUSCAS DE AFOGADOS S/C LTDA;8;8422100;RUA;PLACIDO BARBOSA;50;A;SAO MATHEUS;SP;SAO PAULO;;;;;5
;1106970000000;UNICOOP COOPERATIVA PREST SERV DO ESTADO S PAULO LTDA;8;8411600;RUA;AZEVEDO MACEDO;70;APTO 41;VL MARIANA;SP;SAO PAULO;;;;;5
;1172000000000;SANTOS & AZEVEDO CORRETORA DE SEGURO DE VIDA S/C LTDA;8;8430200;RUA;BARRA DO SIRINHAEM;81;;JD GUARANI;SP;SAO PAULO;;;;;5
;1175500000000;AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR;2;8411600;AVENIDA;PRESTES MAIA;733;"EDIF: MINISTERIO DA FAZEND; : 20 ANDAR - LUZ;";CENTRO;SP;SAO PAULO;11 21737900;;11 32280707;SESP@ABIN.GOV.BR;5
;1215070000000;MOVIMENTO DE PREVENCAO AOS RISCOS URBANOS';8;8411600;RUA;OSORIO DUQUE ESTRADA;35;;PARAISO;SP;SAO PAULO;;;;;5
;1263900000000;MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES;2;8411600;RUA;TRAIPU;423;;PERDIZES;SP;SAO PAULO;;;;;5
;1264140000000;MINISTERIO DA CULTURA;2;8411600;RUA;CAPITAO MACEDO;580;;VL CLEMENTINO;SP;SAO PAULO;11 50843366;;11 59081096;josiane.adm@cinemateca.gov.br;5
;1296340000000;AGROPECUARIA POTRILLO LTDA.;8;8411600;RUA;PE ADELINO;941;47;BELENZINHO;SP;SAO PAULO;;;;;5
;1302780000000;EMPRESA BRASILEIRA DE PRIVATIZACOES LTDA;8;8411600;RUA;ECA DE QUEIROZ;346;;VL MARIANA;SP;SAO PAULO;;;;;5
;1312250000000;CENTRO DE ASSISTENCIA SOCIAL, ENSINO E CIDADANIA - MARIA LUIZA DE JESUS;2;8412400;RUA;CLEMENTINA CARDOSO DA SILVA;600;;PARADA DE TAIPAS;SP;SAO PAULO;;;;;5
;1398990000000;AGUIAR & WELTON S/C LTDA;8;8430200;AVENIDA;CUPECE;3383;CONJ 02;CIDADE ADEMAR;SP;SAO PAULO;;;;;5
;1409710000000;SECRETARIA DE ESTADO DE INDUSTRIA E COMERCIO;8;8411600;RUA;HENRIQUE MARTINS;611;;JARDIM PAULISTA;SP;SAO PAULO;;;;;5
;1468760000000;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;;RIACHUELO;115;;CENTRO;SP;SAO PAULO;11 31199436;;11 31199438;;5
;1468760000000;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;RUA;RIACHUELO 115;115;"ANDAR: 6;";SE;SP;SAO PAULO;11 31199864;11 31199481;;TRIBUTOS.FUNDOS@MP.SP.GOV.BR;5
;1468760000000;MINISTERIO PUBLICO DO ESTADO DE SAO PAULO;2;8411600;RUA;RIACHUELO 115;115;;SE;SP;SAO PAULO;11 31199481;11 31195864;;TRIBUTOS@MPSP.MP.BR;5
;1506410000000;PROJETO LITERARIO MOSAICO;4;8412400;RUA;MARTINIANO DE CARVALHO;880;CONJUNTO 56;LIBERDADE;SP;SAO PAULO;;;;;5
;1519410000000;CENTRO NACIONAL DE ESTUDOS E DEFESA DO CONSUMIDOR;8;8422100;RUA;ALFREDO PUJOL;829;;SANTANA;SP;SAO PAULO;;;;;5
;1596400000000;COMPANHIA PAULISTA DE ADMINISTRACAO DE ATIVOS CPA;8;8411600;AVENIDA;RANGEL PESTANA;300;6 ANDAR;CENTRO;SP;SAO PAULO;;;;;5
;1649320000000;SEG POLI SERV. DE ASSIST. AO VEIC.E INVESTIGACOES S/C L;8;8411600;RUA;SETE DE ABRIL;235;5 AND COJN.508;REPUBLICA;SP;SAO PAULO;;;;;5
;1703250000000;SERVICO REGISTRAL DO 15@ SUBDISTRITO BOM RETIRO;2;8411600;RUA;PRATES;539;1 AND;BOM RETIRO;SP;SAO PAULO;;;;;5
;1775690000000;VERUM INSTITUTO DE ESTUDOS E PESQUISAS DO DIREITO E DO;8;8411600;RUA;TAMANDARE;1060;;ACLIMACAO;SP;SAO PAULO;;;;;5
;1824820000000;CENTRO DE ESTUDOS ARMENIO CRESTANA;4;8412400;AVENIDA;FRANCISCO MATARAZZO;74;7. ANDAR;PERDIZES;SP;SAO PAULO;011 8256618;;011 8250058;;5
;1833160000000;TEOR NOBRE ANALISES LTDA.;2;8413200;RUA;JOAO BATISTA ALVES DA SILVA;41;;VILA GUILHERME;SP;SAO PAULO;011 69060197;;;;5
;2030720000000;AGENCIA NACIONAL DE TELECOMUNICACOES;2;8413200;RUA;VERGUEIRO;3073;PREDIO;VILA MARIANA;SP;SAO PAULO;011 55768800;;011 55768889;anatel@gov.br;5
;2417400000000;DELEGACIA DA RECEITA FEDERAL DO BRASIL DE ADMINISTRACAO TRIBUTARIA DE SAO PAULO (SP);8;8411600;RUA;LUIS COELHO;197;;CONSOLACAO;SP;SAO PAULO;11 37976034;;011 2279400;;5
;2417400000000;DELEGACIA ESPECIAL DE INSTITUICOES FINANCEIRAS EM SAO PAULO;8;8411600;RUA;AVANHANDAVA;55;ANDAR 3;BELA VISTA;SP;SAO PAULO;11 21129086;11 21129310;11 21129101;;5
;2444330000000;DELEGACIA ESPECIAL DE ASSUNTOS INTERNACIONAIS EM SAO PAULO;8;8411600;RUA;AVANHANDAVA;55;ANDAR 10;BELA VISTA;SP;SAO PAULO;11 21129340;11 21129280;11 21129346;luiz.arthuso@receita.fazenda.gov.br;5
;2509490000000;CONCESSIONARIA ECOVIAS DOS IMIGRANTES S.A.;8;8411600;AVENIDA;FARIA LIMA;2179;2 ANDAR;JARDIM PAULISTANO;SP;SAO PAULO;118160555;;118670533;;5
;2513050000000;INSTITUTO DE PESQUISAS E ESTUDOS SOBRE A PROBLEMATICA DO DESENVOLVIMENTO METROPOLITANO.;8;8411600;RUA;MONTE ALEGRE;523;SALA 82;PERDIZES;SP;SAO PAULO;011 38625534;;011 38625534;AMADEIRA@STI.COM.BR.;5
;2538440000000;AGENCIA REGULADORA DE SANEAMENTO E ENERGIA DO ESTADO DE SAO PAULO - ARSESP;2;8411600;AVENIDA;PAULISTA;2313;": 1 AO 4 ANDAR;";BELA VISTA;SP;SAO PAULO;11 32935126;;011 32935114;JYALENTI@SP.GOV.BR;5
;2725970000000;MULTA SERVICE - SERVICO DE RECURSOS DE MULTAS S/C LTDA.;4;8422100;RUA;VIRADOURO;63;2 ANDAR CONJ 21;ITAIM BIBI;SP;SAO PAULO;;;;;5
;2950890000000;INSTITUTO GRUPO CIDADANIA PESQUISAS, PROJETOS E INTERVENCAO;4;8412400;RUA;CANTAGALO;357;;TATUAPE;SP;SAO PAULO;011 61913718;;011 61913718;CIDADANIA@OPERAMAIL.COM;5
;2961540000000;ESCRITORIO DE REPRESENTACAO DO MINISTERIO DAS RELACOES EXTERIORES EM SAO PAULO;2;8421300;RUA;ESTADOS UNIDOS;1342;;JARDIM AMERICA;SP;SAO PAULO;11 55050326;11 51022526;11 55050328;ERESP@ITAMARATY.GOV.BR;5
;2988960000000;NUCLEO DE PARTICIPACAO LOCAL 24 DE MAIO;2;8430200;RUA;24 DE MAIO;188;2. SOBRELOJA;CENTRO;SP;SAO PAULO;011 2214407;;;;5
;3017460000000;ASSOCIACAO DE MORADORES DO CONDOMINIO IZABEL CRISTINA;4;8411600;RUA;SEIS;9;;SAO MATEUS;SP;SAO PAULO;;;;;5
;3098000000000;SECRETARIA DE AGRICULTURA E ABASTECIMENTO;1;8411600;RUA;TURIASSU;814;;PERDIZES;SP;SAO PAULO;;;;;5
;3105860000000;AVALON ADMINISTRACAO E PARTICIPACAO LTDA;8;8411600;RUA;BASILIO GONCALVES DE OLIVEIRA;57;;TREMEMBE;SP;SAO PAULO;;;;;5
;3107170000000;ASSOCIACAO DE CONSTRUCAO POR MUTIRAO DOS TRABALHADORES;4;8411600;AVENIDA;GENERAL ATALIBA LEONEL;587;;SANTANA;SP;SAO PAULO;;;;;5
;3112390000000;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;2;8411600;AVENIDA;SAO JOAO;313;20 ANDAR;CENTRO;SP;SAO PAULO;11 33523000;11 33523047;11 33523042;cvspaf.sp@anvisa.gov.br;5
